listing_id,source,collected_at,location_query,author_type,room_segment,rooms_count,total_meters,log_total_meters,floor,floors_count,floor_ratio,is_first_floor,is_last_floor,district,underground,residential_complex,lat,lon,geo_precision,distance_to_center_km,distance_to_metro_km,distance_to_metro_route_km,duration_to_metro_route_min,metro_route_provider,metro_known,price,log_price,target_price_per_sqm,log_target_price_per_sqm,district_ads_count,district_median_price,district_median_price_per_sqm,district_p25_price_per_sqm,district_p75_price_per_sqm,district_rooms_ads_count,district_rooms_median_price,district_rooms_median_price_per_sqm,district_rooms_p25_price_per_sqm,district_rooms_p75_price_per_sqm,underground_ads_count,underground_median_price,underground_median_price_per_sqm,underground_p25_price_per_sqm,underground_p75_price_per_sqm,rooms_ads_count,rooms_median_price,rooms_median_price_per_sqm,rooms_p25_price_per_sqm,rooms_p75_price_per_sqm
329549012,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,24.2,3.226843994517377,3.0,15.0,0.2,False,False,Красногвардейский,Ладожская,Апарт-отель GloraX Заневский,59.9320205,30.4344257,house,6.742698725431405,0.375667502425005,0.5251,6.301666666666667,openrouteservice:foot-walking,True,6397999.0,15.6714959994916,264380.12396694213,12.485146992455551,133,10600000.0,236008.01282051284,201072.38605898124,365940.0,33,7677594.0,240000.0,213120.0,345327.1028037383,40,10280499.5,250302.30645757698,220650.6769922392,333756.7757009346,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328916384,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,26.11,3.299902663510574,10.0,12.0,0.8333333333333334,False,False,Приморский,Пионерская,Прайм Приморский,60.0392274,30.2466501,house,11.801358286685758,5.043322098783062,5.6468,67.76166666666667,openrouteservice:foot-walking,True,9100000.0,16.02378508137718,348525.4691689008,12.761469458002694,212,13982500.0,283986.19599578506,245021.9976878808,327688.6321890872,43,7100000.0,292089.2494929006,272544.0938795587,323116.53025627264,22,13025000.0,325811.39492434834,273463.33572969085,392154.0074557316,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330303863,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,33.6,3.543853682063679,1.0,13.0,0.0769230769230769,True,False,Василеостровский,Приморская,Аквилон ZALIVE,59.9347487,30.203164,house,6.194392356794848,2.153988040113376,2.66,31.918333333333333,openrouteservice:foot-walking,True,10970422.0,16.210713391216302,326500.65476190473,12.696190295869256,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
324176089,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,23.54,3.2003044392827653,8.0,13.0,0.6153846153846154,False,False,Василеостровский,Приморская,Аквилон ZALIVE,59.9334464,30.2037538,house,6.173492358222849,2.236154902167184,2.8043,33.65,openrouteservice:foot-walking,True,9000000.0,16.012735246411598,382327.95242141036,12.854036649020498,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330303836,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,24.4,3.2347491740244907,13.0,13.0,1.0,False,True,Василеостровский,Приморская,Аквилон ZALIVE,59.9334464,30.2037538,house,6.173492358222849,2.236154902167184,2.8043,33.65,openrouteservice:foot-walking,True,9654284.0,16.082912416208714,395667.37704918033,12.888331707700823,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328572228,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,27.8,3.3603753871419,1.0,12.0,0.0833333333333333,True,False,Приморский,Пионерская,Прайм Приморский,60.0392274,30.2466501,house,11.801358286685758,5.043322098783062,5.6468,67.76166666666667,openrouteservice:foot-walking,True,8150000.0,15.913528607916424,293165.4676258993,12.588495875557582,212,13982500.0,283986.19599578506,245021.9976878808,327688.6321890872,43,7100000.0,292089.2494929006,272544.0938795587,323116.53025627264,22,13025000.0,325811.39492434834,273463.33572969085,392154.0074557316,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
326483557,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,21.65,3.120159851929043,10.0,12.0,0.8333333333333334,False,False,Московский,Звездная,Сэтл ЛОФТ,59.8210754,30.3440168,street,13.174346971085937,1.4468462268992288,2.0781,24.936666666666667,openrouteservice:foot-walking,True,8250025.0,15.92572690982105,381063.51039260975,12.850723958391832,183,12500000.0,308848.0801335559,241684.9593495935,366302.5488814459,53,7800000.0,331683.1683168317,289522.0588235294,366220.79069767444,87,12500000.0,272600.0,228400.93444262818,333295.82146479766,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
321668955,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,25.18,3.264995760481754,2.0,13.0,0.1538461538461538,False,False,Василеостровский,Приморская,Аквилон ZALIVE,59.9334464,30.2037538,house,6.173492358222849,2.236154902167184,2.8043,33.65,openrouteservice:foot-walking,True,9100000.0,16.02378508137718,361397.9348689436,12.797737709900016,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330466096,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,20.3,3.05870707271538,2.0,4.0,0.5,False,False,Пушкинский,Купчино,Юнивер Сити ЖК,59.7318379,30.4244923,district,23.803942467635743,11.048014142033765,12.6681,152.015,openrouteservice:foot-walking,True,5600110.0,15.538296976937508,275867.48768472904,12.527679537244087,123,9729628.0,209580.8383233533,179427.81020045676,248927.73408239702,21,5850000.0,246952.19838199086,212121.2121212121,264060.0,85,9740000.0,216666.66666666666,190597.19186785258,252707.58122743684,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
325497571,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,25.2,3.265759410767051,8.0,12.0,0.6666666666666666,False,False,Красногвардейский,Ладожская,Большая Охта,59.9480001,30.436599,house,6.90191880260091,1.6834294237516918,1.9751,23.701666666666664,openrouteservice:foot-walking,True,9629928.0,16.080386410953775,382140.0,12.853544929432038,133,10600000.0,236008.01282051284,201072.38605898124,365940.0,33,7677594.0,240000.0,213120.0,345327.1028037383,40,10280499.5,250302.30645757698,220650.6769922392,333756.7757009346,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330142597,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,24.8,3.250374491927572,6.0,9.0,0.6666666666666666,False,False,Невский,Елизаровская,Astra Marine на набережной,59.9055328,30.4235655,house,7.122770438577993,1.0447006300359598,1.7168,20.601666666666667,openrouteservice:foot-walking,True,11011000.0,16.214405421913998,443991.93548387097,13.003563930215417,159,10038600.0,242440.76673866092,205789.27773641102,312762.5476603119,49,6387734.0,291330.0,232258.06451612903,337786.25954198476,18,13250000.0,359380.29881306586,302221.4302684723,419320.28540379775,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
323439646,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,24.3,3.2308043957334744,13.0,16.0,0.8125,False,False,Московский,Ленинский проспект,Cube,59.8391226,30.3022964,house,11.080978098090078,2.281818196968854,2.8465,34.156666666666666,openrouteservice:foot-walking,True,7490000.0,15.829079489004744,308230.4526748971,12.638606249467404,183,12500000.0,308848.0801335559,241684.9593495935,366302.5488814459,53,7800000.0,331683.1683168317,289522.0588235294,366220.79069767444,23,10600157.0,308230.4526748971,276074.5648453016,358832.0968572901,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
325558652,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,21.79,3.126321843257593,6.0,9.0,0.6666666666666666,False,False,Василеостровский,Горный институт,МОНОДОМ АРТ,59.9044682,29.7789704,street,30.06287842797851,27.071994277178955,42.2591,507.1016666666666,openrouteservice:foot-walking,True,13070921.0,16.385900626341115,599858.6966498394,13.304451067936766,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,84,30463360.0,481679.5098607889,421454.12757973734,545945.4996034893,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
329814212,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,23.0,3.1780538303479458,18.0,18.0,1.0,False,True,Московский,Звездная,4YOU,59.8228223,30.3403024,house,12.956663398754394,1.3015921395845511,2.0032,24.03833333333333,openrouteservice:foot-walking,True,7400000.0,15.816990693309524,321739.1304347826,12.681499450348527,183,12500000.0,308848.0801335559,241684.9593495935,366302.5488814459,53,7800000.0,331683.1683168317,289522.0588235294,366220.79069767444,87,12500000.0,272600.0,228400.93444262818,333295.82146479766,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
323815860,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,19.8,3.0349529867072724,6.0,10.0,0.6,False,False,Адмиралтейский,Балтийская,Апарт-отель Well,59.906791,30.3044152,house,3.5779442518006905,0.215575325571177,0.5256000000000001,6.306666666666667,openrouteservice:foot-walking,True,7100000.0,15.775605482856603,358585.8585858586,12.78992619303956,112,21157495.5,415390.36057552614,275330.55738183943,488808.1866412686,27,12200000.0,460980.0,345959.595959596,603862.9844186975,37,20216175.0,472976.0,385390.4282115869,557070.0671140939,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
329053558,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,25.31,3.269949095052201,4.0,4.0,1.0,False,True,Пушкинский,Шушары,Юнивер Сити ЖК,59.7318379,30.4244923,district,23.803942467635743,9.708932421346958,13.637,163.64333333333337,openrouteservice:foot-walking,True,6900132.0,15.74705124474404,272624.7333069933,12.515855193301297,123,9729628.0,209580.8383233533,179427.81020045676,248927.73408239702,21,5850000.0,246952.19838199086,212121.2121212121,264060.0,37,7890000.0,145436.30892678033,133101.85185185185,173139.1585760518,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
329036116,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,26.0,3.295836866004329,14.0,16.0,0.875,False,False,Московский,Московские ворота,Апарт-отель ARTSTUDIO М103,59.8907364,30.3139431,house,5.322204028018633,0.3711805576069262,0.6485,7.781666666666666,openrouteservice:foot-walking,True,9690000.0,16.08660508706612,372692.3076923077,12.828511129020402,183,12500000.0,308848.0801335559,241684.9593495935,366302.5488814459,53,7800000.0,331683.1683168317,289522.0588235294,366220.79069767444,18,10821919.5,382913.9647577093,349163.71063991875,409051.605573543,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
303475385,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,27.7,3.3568971227655755,19.0,27.0,0.7037037037037037,False,False,Невский,Рыбацкое,Невские паруса,59.8267579,30.5563735,house,18.36803864886292,3.06982885526551,3.9465,47.35666666666667,openrouteservice:foot-walking,True,6100000.0,15.623799493077952,220216.60649819495,12.302371456923543,159,10038600.0,242440.76673866092,205789.27773641102,312762.5476603119,49,6387734.0,291330.0,232258.06451612903,337786.25954198476,34,6620000.0,187041.94805194804,155447.18309859157,217991.95342716598,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
326131165,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,32.0,3.49650756146648,7.0,19.0,0.3684210526315789,False,False,Красногвардейский,Девяткино,Пейзажный квартал,60.0170211,30.4822648,house,12.789460193307905,4.256040566070773,5.744800000000001,68.93666666666667,openrouteservice:foot-walking,True,6390720.0,15.670357652539463,199710.0,12.204626600510851,133,10600000.0,236008.01282051284,201072.38605898124,365940.0,33,7677594.0,240000.0,213120.0,345327.1028037383,36,6745000.0,198314.2105263158,187398.68852459016,213345.0,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330054784,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,19.6,3.025291075795536,9.0,15.0,0.6,False,False,Василеостровский,Приморская,Морская набережная,59.9323631,30.1977221,house,6.519928404020035,2.556163713704366,3.1912,38.29333333333333,openrouteservice:foot-walking,True,8000000.0,15.894952224644102,408163.2653061224,12.919424983404637,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
327270849,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,23.0,3.1780538303479458,16.0,19.0,0.8421052631578947,False,False,Василеостровский,Приморская,unknown,59.9371868,30.2038035,house,6.1457321917794525,1.9450456136783536,2.6659,31.99,openrouteservice:foot-walking,True,6300000.0,15.656060350091908,273913.04347826086,12.520569626219599,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,138,21446500.0,385156.11746426974,330969.7478991597,450216.07882538816,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
325316253,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,34.97,3.5826852577075323,3.0,14.0,0.2142857142857142,False,False,Красногвардейский,Ладожская,Ladozhsky AVENIR,59.9390539,30.4338382,house,6.6696464463632665,0.7776566330984066,1.0414,12.496666666666666,openrouteservice:foot-walking,True,7686826.0,15.8550186425492,219812.0102945382,12.300532510712822,133,10600000.0,236008.01282051284,201072.38605898124,365940.0,33,7677594.0,240000.0,213120.0,345327.1028037383,40,10280499.5,250302.30645757698,220650.6769922392,333756.7757009346,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
329164165,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,27.2,3.339321977944068,19.0,25.0,0.76,False,False,Приморский,Комендантский проспект,UP-квартал Комендантский,60.0268197,30.2547874,house,10.349585867535138,2.172700775655715,2.7241,32.68833333333333,openrouteservice:foot-walking,True,8000000.0,15.894952224644102,294117.64705882355,12.591738526336378,212,13982500.0,283986.19599578506,245021.9976878808,327688.6321890872,43,7100000.0,292089.2494929006,272544.0938795587,323116.53025627264,88,11500000.0,274501.9920318725,248938.8173302108,308647.1807885127,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
327895034,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,32.3,3.505557396986398,5.0,8.0,0.625,False,False,Центральный,Площадь Александра Невского,Апарт-отель Yard Residence,59.9267567,30.384904,house,4.158562089625465,0.2841206973338498,0.3878999999999999,4.655,openrouteservice:foot-walking,True,12500000.0,16.341239282272525,386996.90402476786,12.86617455604058,182,38435977.0,478277.65859638364,328593.67783375044,625000.0,23,10000000.0,414937.75933609955,302112.1351766513,478277.65859638364,56,41610726.0,614970.2472703918,518685.95798769064,665992.6470588235,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
305075741,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,38.3,3.6712245188752153,5.0,23.0,0.217391304347826,False,False,Выборгский,Парнас,Прагма city,60.066917,30.3338899,street,14.310571727165238,0.1293225753958055,0.3009,3.6116666666666655,openrouteservice:foot-walking,True,10552707.0,16.171893067413496,275527.5979112272,12.526446705858394,128,13013351.5,265442.1768707483,217356.2071541342,341459.5545134819,15,9650000.0,312903.22580645164,278168.0542747625,367386.70694864047,21,10552707.0,223116.8831168831,202380.8333333333,244318.1818181818,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328660272,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,22.9,3.173878458937465,5.0,9.0,0.5555555555555556,False,False,Петроградский,Василеостровская,NEVA HAUS,59.9606929,30.2676571,house,3.566874646441068,2.008882695614432,2.8568,34.281666666666666,openrouteservice:foot-walking,True,11450000.0,16.253500375300764,500000.00000000006,13.122365377402328,268,57220879.5,631778.6817151873,483323.099594744,801809.4247533313,21,18329795.0,711600.0,546428.5714285715,771800.0,62,21231530.0,403335.0703977662,266989.2648873235,460602.50185833685,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330182290,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,20.6,3.0726933146901194,7.0,12.0,0.5833333333333334,False,False,Фрунзенский,Обводный канал,Витебский парк,59.9009669,30.3435514,house,4.495017491454742,1.550359363473135,1.8123,21.746666666666663,openrouteservice:foot-walking,True,11650000.0,16.27081682381289,565533.9805825242,13.245527430419228,80,15745000.0,289993.4843624699,210152.35306874866,399566.74472295516,12,9141527.5,311587.6029004052,238966.73473467756,416758.0798479087,42,20446199.0,372811.9997540278,278962.0869437939,420664.47368421056,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328522698,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,20.7,3.077312260546414,7.0,23.0,0.3043478260869565,False,False,Калининский,Лесная,БелАрт,59.9819088,30.3664866,house,5.629799449337144,1.2684711602119856,1.5217,18.26,openrouteservice:foot-walking,True,9500000.0,16.066802461833923,458937.19806763285,13.03667083524444,77,11900000.0,293137.2549019608,219723.18339100346,354545.45454545453,14,9600000.0,371870.266417179,309289.38356164383,397609.93377483444,47,14600000.0,358100.0,292908.7175410705,393022.4719101123,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330109558,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,27.0,3.332204510175204,6.0,24.0,0.25,False,False,Калининский,unknown,Полюстрово Парк,59.9847129,30.3920395,house,6.716552795411124,,,,,False,8300000.0,15.931766193248746,307407.4074074074,12.635932459769254,77,11900000.0,293137.2549019608,219723.18339100346,354545.45454545453,14,9600000.0,371870.266417179,309289.38356164383,397609.93377483444,62,16725000.0,284839.9949083503,173062.84818791598,455000.0,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
323126697,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,23.1,3.1822118404966093,2.0,7.0,0.2857142857142857,False,False,Василеостровский,Горный институт,Аристократ,59.9392754,30.2438761,district,3.9122015596226105,1.250802696398003,1.6018,19.22,openrouteservice:foot-walking,True,15280650.0,16.542097945507134,661500.0,13.402266774251801,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,84,30463360.0,481679.5098607889,421454.12757973734,545945.4996034893,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
327380984,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,realtor,studio,0,28.8,3.3945083935113587,8.0,10.0,0.8,False,False,Центральный,Площадь Александра Невского,Апартаменты VIDI,59.9294092,30.3864993,house,4.160713431595768,0.590906748183253,0.8533,10.238333333333332,openrouteservice:foot-walking,True,10900000.0,16.204273438942487,378472.2222222222,12.843900602255816,182,38435977.0,478277.65859638364,328593.67783375044,625000.0,23,10000000.0,414937.75933609955,302112.1351766513,478277.65859638364,56,41610726.0,614970.2472703918,518685.95798769064,665992.6470588235,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330026652,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,15.0,2.772588722239781,13.0,14.0,0.9285714285714286,False,False,Выборгский,Лесная,Апарт-отель Vertical Лесная,59.9820358,30.3336029,house,4.9503516263858245,0.7310301884892061,0.9202,11.041666666666666,openrouteservice:foot-walking,True,4475000.0,15.314017133154756,298333.3333333333,12.605970060538572,128,13013351.5,265442.1768707483,217356.2071541342,341459.5545134819,15,9650000.0,312903.22580645164,278168.0542747625,367386.70694864047,47,14600000.0,358100.0,292908.7175410705,393022.4719101123,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330130683,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,25.03,3.259249719006474,6.0,11.0,0.5454545454545454,False,False,Адмиралтейский,Балтийская,Ставни Обводный ЖК,59.9184426,30.302795,district,2.3282287750595416,1.3044584054170376,1.7559,21.07,openrouteservice:foot-walking,True,15211381.0,16.537554521383317,607725.9688373951,13.317480995676506,112,21157495.5,415390.36057552614,275330.55738183943,488808.1866412686,27,12200000.0,460980.0,345959.595959596,603862.9844186975,37,20216175.0,472976.0,385390.4282115869,557070.0671140939,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
330299981,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,27.0,3.332204510175204,6.0,10.0,0.6,False,False,Адмиралтейский,Фрунзенская,Квартал Галактика,59.9039718,30.3107523,house,3.855002658288941,0.4456023027730444,0.6896,8.275,openrouteservice:foot-walking,True,12200000.0,16.316946591670696,451851.85185185185,13.02111185681146,112,21157495.5,415390.36057552614,275330.55738183943,488808.1866412686,27,12200000.0,460980.0,345959.595959596,603862.9844186975,17,16300000.0,407500.0,272093.0232558139,470570.9342560554,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
308936415,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,32.63,3.515418525752178,2.0,11.0,0.1818181818181818,False,False,Центральный,Площадь Александра Невского,Новгородская 8,59.9329471,30.3831932,house,3.89985752544928,0.9700064602539468,1.2509,15.01,openrouteservice:foot-walking,True,15550000.0,16.559571260898196,476555.31719276734,13.074341184374369,182,38435977.0,478277.65859638364,328593.67783375044,625000.0,23,10000000.0,414937.75933609955,302112.1351766513,478277.65859638364,56,41610726.0,614970.2472703918,518685.95798769064,665992.6470588235,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
329547603,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,22.76,3.168003494494444,15.0,24.0,0.625,False,False,Невский,Рыбацкое,Живи в Рыбацком ЖК,59.8314311,30.5128877,street,16.278987487916385,0.5913648449228304,0.7673,9.206666666666669,openrouteservice:foot-walking,True,5475146.0,15.51572968262147,240560.01757469244,12.39072904767796,159,10038600.0,242440.76673866092,205789.27773641102,312762.5476603119,49,6387734.0,291330.0,232258.06451612903,337786.25954198476,34,6620000.0,187041.94805194804,155447.18309859157,217991.95342716598,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328881141,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,28.1,3.370738174177447,4.0,12.0,0.3333333333333333,False,False,Кировский,Автово,Апарт-отель Kirovsky AVENIR,59.8698869,30.2344474,district,8.837605523094073,1.2674783283647553,1.5206,18.246666666666663,openrouteservice:foot-walking,True,5300000.0,15.483217567201578,188612.09964412812,12.147453104055387,50,10650000.0,208572.93276798504,183346.24467407196,232239.84210293597,6,5565553.5,230457.00238769013,217150.63822593063,252728.77802426656,5,6500000.0,188612.09964412812,182004.0899795501,258964.14342629482,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
323910665,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,25.65,3.2827891506118534,2.0,12.0,0.1666666666666666,False,False,Московский,Ленинский проспект,Титул в Московском,59.8515434,30.2926414,house,9.753970282929652,1.2638594597168429,1.3259,15.91,openrouteservice:foot-walking,True,10600157.0,16.176379464631584,413261.4814814815,12.931838218449139,183,12500000.0,308848.0801335559,241684.9593495935,366302.5488814459,53,7800000.0,331683.1683168317,289522.0588235294,366220.79069767444,23,10600157.0,308230.4526748971,276074.5648453016,358832.0968572901,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
326911438,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,27.2,3.339321977944068,7.0,10.0,0.7,False,False,Василеостровский,Горный институт,Палацио,59.9392754,30.2438761,district,3.9122015596226105,1.250802696398003,1.6018,19.22,openrouteservice:foot-walking,True,14000000.0,16.454567959008102,514705.8823529412,13.151352857132837,289,23500000.0,419400.0,342119.2052980133,490082.9878665318,59,11641101.0,431820.0099552016,368198.9674344718,497352.38574549387,84,30463360.0,481679.5098607889,421454.12757973734,545945.4996034893,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
320929451,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,20.1,3.0492730404820207,8.0,10.0,0.8,False,False,Адмиралтейский,Балтийская,Апарт-отель Well,59.906791,30.3044152,house,3.5779442518006905,0.215575325571177,0.5256000000000001,6.306666666666667,openrouteservice:foot-walking,True,8600000.0,15.9672728775028,427860.6965174129,12.966555283365278,112,21157495.5,415390.36057552614,275330.55738183943,488808.1866412686,27,12200000.0,460980.0,345959.595959596,603862.9844186975,37,20216175.0,472976.0,385390.4282115869,557070.0671140939,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
322394888,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,developer,studio,0,21.7,3.122364924487357,2.0,25.0,0.08,False,False,Невский,Ломоносовская,Октябрьская набережная ЖК,59.8793391,30.4543894,street,10.227065272730478,0.4226966897220624,1.2327,14.791666666666666,openrouteservice:foot-walking,True,6321861.0,15.65952434298418,291330.0,12.582215356784172,159,10038600.0,242440.76673866092,205789.27773641102,312762.5476603119,49,6387734.0,291330.0,232258.06451612903,337786.25954198476,43,8500000.0,224274.40633245383,202392.5074897104,260882.98857672123,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
328152950,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,23.5,3.198673117550681,3.0,14.0,0.2142857142857142,False,False,Приморский,Черная речка,unknown,59.9906852,30.2957505,house,5.880973182623853,0.491141518056063,0.7539,9.046666666666663,openrouteservice:foot-walking,True,6848000.0,15.73946734283174,291404.25531914894,12.582470207306592,212,13982500.0,283986.19599578506,245021.9976878808,327688.6321890872,43,7100000.0,292089.2494929006,272544.0938795587,323116.53025627264,16,25331500.0,380553.1761620876,290712.28239845263,514652.76570782997,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
324831273,cian,2026-05-31T10:25:45.229890+00:00,Санкт-Петербург,real_estate_agent,studio,0,33.1,3.529297384289471,6.0,10.0,0.6,False,False,Центральный,Лиговский проспект,YE’S Marata,59.9201101,30.3462866,house,2.728197251290301,0.4421336940416238,0.6867000000000001,8.24,openrouteservice:foot-walking,True,14000000.0,16.454567959008102,422960.72507552867,12.955036969479435,182,38435977.0,478277.65859638364,328593.67783375044,625000.0,23,10000000.0,414937.75933609955,302112.1351766513,478277.65859638364,13,11000000.0,414937.75933609955,251875.66988210074,425724.22885572136,423,7800000.0,318181.8181818182,256252.75590551182,411670.42067508626
